date,QA_PIXEL,QA_RADSAT,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD
2023-01-16,21952.0,0.0,7534.0,8558.0,10078.0,8829.0,6098.0,7084.0,7292.0,224.0,9136.0,36726.0,3851.0,256.0,9880.0,0.0,137.0,6219.0,471.0
